,airtemp_C,rh_pct,rain_mm
2016-05-18,28.03,76.51,0.19
2016-05-19,29.21,70.39,0.68
2016-05-20,30.2,63.56,0.48
2016-05-21,30.85,61.85,1.12
2016-05-22,30.04,66.34,1.74
2016-05-23,28.92,70.17,2.27
2016-05-24,26.45,82.73,5.47
2016-05-25,28.02,77.96,7.28
2016-05-26,28.9,73.63,2.66
2016-05-27,28.16,78.76,2.09
2016-05-28,28.06,79.0,2.53
2016-05-29,29.2,71.34,2.07
2016-05-30,29.07,70.69,4.02
2016-05-31,29.6,65.76,0.8
2016-06-01,30.35,61.95,0.86
2016-06-02,30.46,63.97,2.51
2016-06-03,29.36,69.16,2.71
2016-06-04,29.55,66.99,1.24
2016-06-05,30.86,60.75,0.08
2016-06-06,29.18,69.1,4.92
2016-06-07,28.36,72.12,1.64
2016-06-08,29.99,64.89,0.95
2016-06-09,28.65,72.91,7.48
2016-06-10,27.48,78.24,12.56
2016-06-11,28.45,70.14,0.0
2016-06-12,28.63,71.64,2.02
2016-06-13,27.01,78.79,2.2
2016-06-14,28.22,69.18,0.22
2016-06-15,27.45,73.57,1.12
2016-06-16,27.05,75.02,4.62
2016-06-17,27.17,75.63,2.28
2016-06-18,27.8,70.54,1.02
2016-06-19,28.66,69.93,3.36
2016-06-20,27.04,77.63,5.11
2016-06-21,26.25,81.07,9.92
2016-06-22,25.6,79.06,7.19
2016-06-23,27.15,69.46,2.4
2016-06-24,27.0,76.54,2.76
2016-06-25,26.6,77.92,2.84
2016-06-26,27.69,75.41,2.76
2016-06-27,27.19,78.38,3.01
2016-06-28,26.55,81.65,5.93
2016-06-29,27.48,77.72,1.39
2016-06-30,26.94,81.22,7.81
2016-07-01,26.31,83.18,6.65
2016-07-02,27.53,76.74,4.17
2016-07-03,27.33,81.15,9.34
2016-07-04,26.86,83.91,4.58
2016-07-05,27.74,77.78,1.73
2016-07-06,26.7,82.77,2.44
2016-07-07,27.65,75.88,0.93
2016-07-08,28.96,72.45,0.92
2016-07-09,27.62,78.06,0.95
2016-07-10,26.99,80.94,9.82
2016-07-11,25.85,84.98,22.46
2016-07-12,26.04,82.66,10.44
2016-07-13,25.55,84.78,3.74
2016-07-14,26.22,81.84,6.84
2016-07-15,26.68,80.08,1.35
2016-07-16,25.81,84.62,1.46
2016-07-17,25.7,83.36,1.72
2016-07-18,26.01,85.19,5.16
2016-07-19,26.37,83.7,4.11
2016-07-20,24.75,91.25,15.5
2016-07-21,26.01,79.62,2.55
2016-07-22,26.31,79.61,1.21
2016-07-23,26.1,83.01,7.45
2016-07-24,24.53,90.82,16.29
2016-07-25,25.39,85.67,7.84
2016-07-26,24.87,87.81,3.92
2016-07-27,25.77,83.65,3.68
2016-07-28,26.25,84.49,5.7
2016-07-29,26.15,84.47,4.17
2016-07-30,26.36,82.04,5.23
2016-07-31,26.28,85.45,6.66
2016-08-01,25.15,88.3,3.13
2016-08-02,26.04,83.57,2.3
2016-08-03,26.33,83.0,4.27
2016-08-04,26.31,84.67,22.22
2016-08-05,26.1,85.88,18.86
2016-08-06,26.15,87.21,14.7
2016-08-07,26.39,82.86,2.43
2016-08-08,25.96,83.66,2.86
2016-08-09,25.67,85.34,5.01
2016-08-10,26.03,84.19,7.97
2016-08-11,26.31,80.7,7.12
2016-08-12,26.47,82.6,6.04
2016-08-13,26.35,85.09,5.76
2016-08-14,25.87,84.23,2.39
2016-08-15,25.85,82.85,3.09
2016-08-16,25.92,84.97,1.55
2016-08-17,26.18,83.49,4.11
2016-08-18,25.44,86.95,4.48
2016-08-19,26.63,79.08,3.02
2016-08-20,27.41,77.11,4.51
2016-08-21,27.21,80.89,5.5
2016-08-22,26.99,82.58,2.58
2016-08-23,26.74,82.97,2.15
2016-08-24,26.92,79.21,3.7
2016-08-25,26.37,80.93,1.83
2016-08-26,26.38,82.52,3.38
2016-08-27,24.86,90.96,16.79
2016-08-28,24.73,90.05,14.85
2016-08-29,24.49,91.02,16.34
2016-08-30,25.14,86.92,18.97
2016-08-31,25.77,86.91,3.87
2016-09-01,25.78,85.55,3.48
2016-09-02,25.43,84.92,1.78
2016-09-03,26.5,78.71,3.35
2016-09-04,26.5,82.47,6.42
2016-09-05,25.34,90.82,12.02
2016-09-06,25.34,87.68,3.21
2016-09-07,26.34,82.97,2.1
2016-09-08,26.9,80.99,11.3
2016-09-09,24.98,92.08,12.9
2016-09-10,25.31,88.79,5.68
2016-09-11,26.43,79.81,6.51
2016-09-12,26.52,78.61,1.91
2016-09-13,26.13,83.1,1.3
2016-09-14,25.46,88.13,30.63
2016-09-15,24.72,90.38,12.56
2016-09-16,25.81,84.36,5.0
2016-09-17,26.14,83.06,1.56
2016-09-18,25.66,86.71,16.13
2016-09-19,26.55,81.76,18.61
2016-09-20,26.09,84.22,5.25
2016-09-21,26.05,85.93,10.22
2016-09-22,26.3,86.32,13.07
2016-09-23,26.18,79.19,21.85
2016-09-24,26.06,79.63,9.9
2016-09-25,25.26,88.13,10.81
2016-09-26,25.93,85.0,8.99
2016-09-27,26.55,82.15,3.28
2016-09-28,26.55,82.9,1.87
2016-09-29,26.57,83.86,7.29
2016-09-30,27.37,81.91,1.91
2016-10-01,26.74,85.6,9.37
2016-10-02,26.29,84.24,9.26
2016-10-03,26.09,84.69,2.5
2016-10-04,27.16,80.12,0.56
2016-10-05,27.23,80.59,2.28
2016-10-06,27.64,77.77,8.92
2016-10-07,28.06,77.47,3.76
2016-10-08,27.0,86.84,14.27
2016-10-09,25.99,87.97,7.43
2016-10-10,26.13,84.39,0.18
2016-10-11,27.32,79.28,3.81
2016-10-12,26.95,84.39,8.48
2016-10-13,27.35,81.99,1.14
2016-10-14,27.85,80.05,4.81
2016-10-15,27.36,83.41,4.05
2016-10-16,27.58,80.31,1.65
2016-10-17,27.84,78.42,0.34
2016-10-18,27.01,83.72,5.84
2016-10-19,26.5,83.9,6.18
2016-10-20,27.37,78.38,0.75
2016-10-21,27.9,75.93,5.29
2016-10-22,26.06,87.87,22.94
2016-10-23,27.01,79.08,0.0
2016-10-24,27.61,72.73,0.0
2016-10-25,27.56,69.84,0.0
2016-10-26,27.99,63.56,0.0
2016-10-27,28.03,68.67,0.01
2016-10-28,27.5,72.1,0.04
2016-10-29,27.61,72.6,0.4
2016-10-30,27.91,70.73,0.07
2016-10-31,27.08,79.36,1.21
2016-11-01,27.15,78.21,0.35
2016-11-02,27.95,74.31,0.01
2016-11-03,27.21,81.98,0.1
2016-11-04,26.45,85.16,0.03
2016-11-05,25.55,73.91,0.01
2016-11-06,26.17,66.86,0.0
2016-11-07,25.61,72.87,0.0
2016-11-08,25.47,69.48,0.0
2016-11-09,25.06,66.28,0.0
2016-11-10,24.92,62.27,0.0
2016-11-11,26.19,50.49,0.0
2016-11-12,27.11,54.61,0.02
2016-11-13,27.1,65.58,0.56
2016-11-14,26.39,65.34,0.0
2016-11-15,25.71,67.63,0.0
2016-11-16,25.75,65.41,0.0
2016-11-17,26.47,57.1,0.0
2016-11-18,27.68,56.89,0.0
2016-11-19,28.1,60.01,0.04
2016-11-20,28.59,60.54,0.0
2016-11-21,28.68,61.54,0.02
2016-11-22,28.29,74.54,0.18
2016-11-23,28.77,73.02,0.92
2016-11-24,28.6,73.1,0.07
2016-11-25,28.84,69.36,0.0
2016-11-26,28.59,72.25,0.01
2016-11-27,28.95,69.24,0.0
2016-11-28,27.88,73.71,0.0
2016-11-29,28.39,72.99,0.01
2016-11-30,28.1,72.19,0.0
2016-12-01,27.72,65.47,0.0
2016-12-02,26.25,64.87,0.09
2016-12-03,25.58,62.46,0.0
2016-12-04,25.43,57.19,0.0
2016-12-05,26.29,64.85,0.17
2016-12-06,26.47,61.39,0.0
2016-12-07,26.01,59.89,0.0
2016-12-08,26.78,57.66,0.0
2016-12-09,26.96,57.27,0.01
2016-12-10,25.91,55.09,0.0
2016-12-11,25.22,60.6,0.0
2016-12-12,26.26,66.93,0.18
2016-12-13,27.56,65.17,0.0
2016-12-14,26.16,52.74,0.0
2016-12-15,26.55,52.57,0.0
2016-12-16,28.11,61.86,0.0
2016-12-17,27.97,58.72,0.26
2016-12-18,26.75,62.84,0.04
2016-12-19,27.03,58.21,0.0
2016-12-20,25.94,53.71,0.0
2016-12-21,25.34,50.04,0.0
2016-12-22,24.68,48.05,0.0
2016-12-23,24.7,47.28,0.0
2016-12-24,25.15,46.78,0.0
2016-12-25,25.44,53.86,0.0
2016-12-26,24.0,45.96,0.0
2016-12-27,22.78,49.5,0.0
2016-12-28,22.68,54.05,0.0
2016-12-29,24.0,52.35,0.0
2016-12-30,24.43,55.62,0.0
2016-12-31,24.56,51.27,0.0
2017-01-01,24.5,47.73,0.0
2017-01-02,24.36,47.15,0.0
2017-01-03,23.94,46.61,0.0
2017-01-04,23.95,45.78,0.0
2017-01-05,24.08,45.06,0.0
2017-01-06,24.09,43.16,0.0
2017-01-07,24.38,46.98,0.0
2017-01-08,25.23,54.54,0.0
2017-01-09,25.32,43.45,0.0
2017-01-10,24.91,40.0,0.0
2017-01-11,26.13,37.35,0.0
2017-01-12,25.0,39.09,0.0
2017-01-13,24.46,36.27,0.0
2017-01-14,23.86,37.83,0.0
2017-01-15,25.81,37.03,0.0
2017-01-16,27.04,40.83,0.0
2017-01-17,26.61,38.07,0.0
2017-01-18,26.15,40.93,0.0
2017-01-19,28.56,52.19,0.0
2017-01-20,29.18,44.1,0.0
2017-01-21,29.61,44.71,0.01
2017-01-22,28.66,54.23,0.05
2017-01-23,26.62,36.93,0.0
2017-01-24,25.99,32.66,0.0
2017-01-25,25.58,33.19,0.0
2017-01-26,26.67,31.65,0.0
2017-01-27,27.25,30.7,0.0
2017-01-28,27.2,36.43,0.0
2017-01-29,26.64,35.09,0.0
2017-01-30,27.06,40.81,0.0
2017-01-31,28.95,42.62,0.0
2017-02-01,28.16,60.38,0.06
2017-02-02,28.96,56.53,0.01
2017-02-03,29.12,39.93,0.01
2017-02-04,27.66,38.27,0.0
2017-02-05,27.19,38.36,0.0
2017-02-06,26.86,32.01,0.0
2017-02-07,26.77,31.4,0.0
2017-02-08,26.93,32.45,0.0
2017-02-09,27.28,35.02,0.0
2017-02-10,27.15,28.39,0.0
2017-02-11,28.06,38.42,0.0
2017-02-12,29.67,38.3,0.0
2017-02-13,29.02,29.37,0.0
2017-02-14,28.5,22.45,0.0
2017-02-15,28.26,26.66,0.0
2017-02-16,27.36,25.09,0.0
2017-02-17,26.6,22.07,0.0
2017-02-18,26.1,18.64,0.0
2017-02-19,24.93,21.97,0.0
2017-02-20,26.81,25.27,0.0
2017-02-21,28.43,29.99,0.0
2017-02-22,28.81,25.5,0.0
2017-02-23,29.89,42.0,0.01
2017-02-24,30.42,55.05,0.05
2017-02-25,30.95,54.66,0.14
2017-02-26,30.74,55.18,0.23
2017-02-27,30.41,53.11,0.02
2017-02-28,30.77,32.93,0.0
2017-03-01,31.24,51.37,0.01
2017-03-02,31.43,55.15,0.04
2017-03-03,32.16,50.24,0.03
2017-03-04,31.79,54.0,0.05
2017-03-05,32.2,45.74,0.03
2017-03-06,31.91,39.35,0.03
2017-03-07,29.86,28.68,0.0
2017-03-08,29.93,20.37,0.0
2017-03-09,31.16,31.68,0.0
2017-03-10,32.17,51.62,0.03
2017-03-11,32.34,41.15,0.01
2017-03-12,31.47,27.84,0.0
2017-03-13,32.26,42.95,0.0
2017-03-14,32.46,46.53,0.01
2017-03-15,32.76,42.43,0.01
2017-03-16,32.1,35.69,0.0
2017-03-17,31.61,34.85,0.06
2017-03-18,33.08,43.8,0.02
2017-03-19,33.97,42.52,0.82
2017-03-20,30.76,57.37,4.21
2017-03-21,31.65,51.38,0.13
2017-03-22,31.18,55.77,0.12
2017-03-23,29.48,63.81,2.98
2017-03-24,28.13,72.21,1.3
2017-03-25,30.5,57.8,0.02
2017-03-26,32.38,53.45,0.02
2017-03-27,31.67,58.98,1.47
2017-03-28,31.3,60.54,0.8
2017-03-29,32.32,53.94,0.06
2017-03-30,31.67,58.99,0.87
2017-03-31,31.55,58.12,0.87
2017-04-01,32.34,53.12,1.6
2017-04-02,29.78,66.64,5.15
2017-04-03,29.08,70.09,4.42
2017-04-04,30.88,58.75,0.9
2017-04-05,31.69,55.35,0.4
2017-04-06,31.95,56.77,3.33
2017-04-07,29.57,71.07,11.92
2017-04-08,31.35,57.12,0.16
2017-04-09,31.09,59.74,0.28
2017-04-10,30.91,61.2,0.31
2017-04-11,31.05,60.06,0.07
2017-04-12,31.1,60.15,0.14
2017-04-13,31.33,51.21,0.01
2017-04-14,30.83,57.52,0.06
2017-04-15,31.55,57.47,2.71
2017-04-16,29.52,66.87,4.11
2017-04-17,30.67,51.82,0.0
2017-04-18,31.37,55.6,0.08
2017-04-19,32.74,53.61,0.04
2017-04-20,32.21,57.85,1.27
2017-04-21,29.83,67.74,4.91
2017-04-22,30.87,60.53,0.45
2017-04-23,31.07,57.94,0.22
2017-04-24,29.93,64.31,4.7
2017-04-25,30.0,65.18,1.18
2017-04-26,29.96,64.85,3.09
2017-04-27,29.59,67.25,1.45
2017-04-28,29.06,68.71,2.5
2017-04-29,29.68,68.15,3.04
2017-04-30,31.01,62.79,0.93
2017-05-01,30.87,61.57,1.14
2017-05-02,31.01,61.79,1.04
2017-05-03,29.83,69.52,10.71
2017-05-04,29.15,69.47,3.64
2017-05-05,29.63,65.61,2.34
2017-05-06,30.64,60.35,0.79
2017-05-07,31.05,63.25,0.9
2017-05-08,30.28,66.63,3.48
2017-05-09,31.52,60.16,0.52
2017-05-10,31.92,57.75,0.37
2017-05-11,30.62,63.55,2.8
2017-05-12,29.67,67.37,6.07
2017-05-13,30.74,64.24,4.27
2017-05-14,30.74,63.73,2.16
2017-05-15,30.99,59.19,1.62
2017-05-16,29.99,64.98,1.67
2017-05-17,27.99,77.22,6.13
2017-05-18,29.23,69.35,3.04
2017-05-19,29.64,71.24,9.85
2017-05-20,27.98,82.11,9.88
2017-05-21,29.31,72.66,7.8
2017-05-22,29.84,68.64,0.29
2017-05-23,29.75,72.93,2.47
2017-05-24,27.51,85.64,10.09
2017-05-25,27.18,84.44,19.25
2017-05-26,26.87,81.54,4.52
2017-05-27,27.7,77.65,0.44
2017-05-28,29.59,68.64,0.36
2017-05-29,29.91,68.56,0.11
2017-05-30,28.41,77.83,1.34
2017-05-31,27.88,79.95,3.47
2017-06-01,29.03,69.71,0.34
2017-06-02,30.21,62.22,0.97
2017-06-03,26.76,85.25,11.4
2017-06-04,27.18,82.79,3.02
2017-06-05,28.19,77.78,1.52
2017-06-06,27.63,78.16,3.7
2017-06-07,28.49,75.05,1.41
2017-06-08,29.93,67.35,0.69
2017-06-09,30.34,66.41,0.55
2017-06-10,27.95,81.41,8.15
2017-06-11,27.7,79.78,2.44
2017-06-12,27.38,75.66,3.8
2017-06-13,28.06,70.76,2.64
2017-06-14,27.72,76.63,5.94
2017-06-15,27.54,79.01,6.16
2017-06-16,25.78,85.18,9.71
2017-06-17,25.08,88.21,28.0
2017-06-18,26.38,80.08,0.52
2017-06-19,27.41,76.53,1.38
2017-06-20,25.39,87.96,25.32
2017-06-21,25.06,80.44,10.52
2017-06-22,27.05,72.8,0.17
2017-06-23,27.82,76.17,3.75
2017-06-24,26.39,83.34,7.57
2017-06-25,26.62,82.64,25.04
2017-06-26,26.27,85.4,9.62
2017-06-27,26.97,80.55,0.74
2017-06-28,26.34,82.31,6.03
2017-06-29,26.04,82.94,2.31
2017-06-30,26.41,80.92,2.45
2017-07-01,26.45,81.58,7.15
2017-07-02,25.93,82.76,1.52
2017-07-03,26.66,81.7,5.66
2017-07-04,26.37,84.09,6.01
2017-07-05,25.85,84.85,4.46
2017-07-06,26.6,80.56,4.19
2017-07-07,25.6,85.52,2.74
2017-07-08,26.83,79.74,1.76
2017-07-09,25.99,87.03,4.27
2017-07-10,25.62,84.32,1.62
2017-07-11,25.27,80.96,3.29
2017-07-12,26.68,73.16,0.15
2017-07-13,27.31,74.71,1.41
2017-07-14,26.79,77.33,2.1
2017-07-15,26.43,77.84,2.59
2017-07-16,27.01,77.14,6.07
2017-07-17,26.74,78.48,1.92
2017-07-18,27.25,78.65,4.59
2017-07-19,25.9,86.93,10.31
2017-07-20,26.94,77.55,1.4
2017-07-21,28.06,72.59,1.36
2017-07-22,27.22,79.99,2.95
2017-07-23,25.94,81.2,13.78
2017-07-24,26.38,80.12,5.08
2017-07-25,25.75,83.56,3.62
2017-07-26,25.99,86.71,2.2
2017-07-27,26.59,82.65,1.45
2017-07-28,27.15,79.54,0.98
2017-07-29,26.25,83.76,1.7
2017-07-30,26.38,78.94,1.26
2017-07-31,27.41,74.03,0.86
2017-08-01,27.34,77.45,1.01
2017-08-02,26.93,78.66,1.84
2017-08-03,25.41,87.0,5.72
2017-08-04,26.78,79.96,3.63
2017-08-05,25.96,83.13,10.21
2017-08-06,25.48,82.61,5.94
2017-08-07,25.71,82.97,3.87
2017-08-08,26.31,80.3,18.41
2017-08-09,26.46,81.12,6.6
2017-08-10,26.67,81.37,2.84
2017-08-11,26.43,82.36,2.82
2017-08-12,27.04,79.36,1.49
2017-08-13,27.52,78.06,1.54
2017-08-14,27.11,81.48,8.64
2017-08-15,25.59,87.74,9.36
2017-08-16,26.64,79.41,0.64
2017-08-17,26.59,79.08,3.06
2017-08-18,26.34,81.73,10.8
2017-08-19,26.05,81.63,1.6
2017-08-20,27.36,76.4,0.59
2017-08-21,25.19,88.22,4.06
2017-08-22,24.5,88.22,13.63
2017-08-23,26.16,79.08,0.75
2017-08-24,26.85,80.3,3.68
2017-08-25,26.97,80.0,5.73
2017-08-26,25.32,86.21,8.86
2017-08-27,25.76,84.43,3.72
2017-08-28,26.75,80.49,1.13
2017-08-29,27.23,77.21,1.77
2017-08-30,26.24,83.03,3.01
2017-08-31,25.76,86.21,2.58
2017-09-01,26.11,82.57,2.96
2017-09-02,26.27,79.38,0.31
2017-09-03,27.09,76.91,1.92
2017-09-04,26.17,83.3,7.36
2017-09-05,27.23,76.51,2.77
2017-09-06,28.04,73.77,2.6
2017-09-07,25.68,88.27,9.29
2017-09-08,26.01,82.45,4.14
2017-09-09,27.08,77.89,5.05
2017-09-10,28.06,73.2,2.24
2017-09-11,27.6,77.73,6.04
2017-09-12,26.52,83.05,5.26
2017-09-13,26.47,82.68,2.22
2017-09-14,27.14,77.38,1.92
2017-09-15,27.55,77.13,1.37
2017-09-16,26.32,83.02,3.38
2017-09-17,26.35,83.03,6.7
2017-09-18,27.89,75.31,0.24
2017-09-19,28.51,73.75,1.12
2017-09-20,28.29,76.31,2.01
2017-09-21,27.46,78.67,5.29
2017-09-22,25.85,79.54,3.4
2017-09-23,25.77,80.96,1.33
2017-09-24,27.05,77.1,1.65
2017-09-25,26.84,79.66,1.41
2017-09-26,26.49,81.1,1.98
2017-09-27,26.81,77.39,0.92
2017-09-28,27.39,77.37,4.61
2017-09-29,27.32,77.83,5.45
2017-09-30,26.99,77.11,0.55
2017-10-01,27.34,79.83,17.16
2017-10-02,26.88,85.27,10.23
2017-10-03,27.37,80.52,1.21
2017-10-04,27.38,80.04,3.16
2017-10-05,27.42,77.97,7.24
2017-10-06,26.58,83.48,3.29
2017-10-07,26.8,83.03,1.82
2017-10-08,25.57,88.05,2.69
2017-10-09,26.65,79.16,1.16
2017-10-10,27.42,76.54,0.52
2017-10-11,26.97,80.87,1.45
2017-10-12,27.09,79.58,2.42
2017-10-13,26.92,79.42,3.7
2017-10-14,27.38,74.61,0.74
2017-10-15,27.68,74.23,0.57
2017-10-16,27.53,67.54,0.07
2017-10-17,27.31,65.7,0.24
2017-10-18,27.72,63.02,0.03
2017-10-19,27.87,69.39,0.14
2017-10-20,28.04,68.29,0.2
2017-10-21,28.65,63.36,0.02
2017-10-22,29.0,64.01,0.27
2017-10-23,29.54,66.22,0.54
2017-10-24,29.68,65.03,0.11
2017-10-25,29.59,64.94,0.3
2017-10-26,29.64,64.37,0.86
2017-10-27,28.25,60.26,0.01
2017-10-28,27.17,59.39,0.0
2017-10-29,27.0,59.38,0.01
2017-10-30,28.15,63.01,0.0
2017-10-31,28.44,58.65,0.0
2017-11-01,28.54,55.09,0.01
2017-11-02,27.81,69.77,0.08
2017-11-03,29.59,63.15,0.01
2017-11-04,29.55,64.23,0.5
2017-11-05,28.25,71.24,2.7
2017-11-06,28.38,68.67,0.66
2017-11-07,28.33,57.33,0.0
2017-11-08,27.13,48.25,0.0
2017-11-09,27.61,53.62,0.0
2017-11-10,27.92,53.06,0.0
2017-11-11,27.39,53.39,0.0
2017-11-12,27.25,49.18,0.0
2017-11-13,28.32,52.09,0.02
2017-11-14,28.32,47.86,0.05
2017-11-15,28.63,49.96,0.0
2017-11-16,29.73,51.22,0.09
2017-11-17,29.83,58.69,0.03
2017-11-18,29.91,60.22,0.15
2017-11-19,29.78,61.38,0.52
2017-11-20,27.34,77.36,6.96
2017-11-21,27.4,72.93,0.77
2017-11-22,29.19,58.55,0.01
2017-11-23,28.33,60.57,0.24
2017-11-24,28.07,65.47,0.29
2017-11-25,27.44,58.09,0.1
2017-11-26,26.74,50.58,0.02
2017-11-27,25.59,50.47,0.0
2017-11-28,25.63,46.9,0.0
2017-11-29,25.98,45.73,0.0
2017-11-30,26.14,52.97,0.0
2017-12-01,26.75,50.83,0.0
2017-12-02,26.4,49.54,0.0
2017-12-03,26.33,47.42,0.0
2017-12-04,27.12,45.5,0.0
2017-12-05,27.98,44.23,0.0
2017-12-06,27.15,47.96,0.0
2017-12-07,27.71,47.18,0.0
2017-12-08,28.34,48.35,0.01
2017-12-09,25.65,50.94,0.1
2017-12-10,24.48,47.86,0.0
2017-12-11,23.92,43.48,0.0
2017-12-12,26.39,47.53,0.0
2017-12-13,27.54,55.04,0.0
2017-12-14,26.96,52.9,0.0
2017-12-15,27.81,48.48,0.0
2017-12-16,28.48,44.32,0.0
2017-12-17,27.45,40.29,0.0
2017-12-18,28.05,39.6,0.0
2017-12-19,28.86,52.25,0.05
2017-12-20,28.86,46.61,0.0
2017-12-21,26.58,34.97,0.01
2017-12-22,25.45,35.14,0.0
2017-12-23,25.02,32.17,0.0
2017-12-24,25.32,38.76,0.0
2017-12-25,26.57,45.18,0.0
2017-12-26,25.8,46.72,0.0
2017-12-27,26.26,45.13,0.0
2017-12-28,26.01,44.12,0.0
2017-12-29,26.3,42.1,0.0
2017-12-30,25.95,40.56,0.0
2017-12-31,24.8,37.5,0.0
2018-01-01,25.19,39.25,0.0
2018-01-02,24.45,39.98,0.0
2018-01-03,24.28,38.24,0.0
2018-01-04,24.4,37.19,0.0
2018-01-05,23.76,35.74,0.0
2018-01-06,24.12,31.36,0.0
2018-01-07,24.81,30.97,0.0
2018-01-08,26.38,28.99,0.0
2018-01-09,25.83,30.47,0.0
2018-01-10,24.72,29.5,0.0
2018-01-11,24.38,26.92,0.0
2018-01-12,24.59,27.36,0.0
2018-01-13,24.18,27.51,0.0
2018-01-14,24.36,27.38,0.0
2018-01-15,25.84,31.45,0.0
2018-01-16,27.41,37.25,0.0
2018-01-17,27.43,33.48,0.0
2018-01-18,26.6,30.5,0.0
2018-01-19,25.17,25.65,0.0
2018-01-20,25.9,25.86,0.0
2018-01-21,25.84,29.95,0.0
2018-01-22,25.07,24.43,0.0
2018-01-23,24.56,28.03,0.0
2018-01-24,25.14,29.26,0.0
2018-01-25,25.44,30.0,0.0
2018-01-26,26.31,31.78,0.0
2018-01-27,26.06,34.76,0.0
2018-01-28,26.96,37.06,0.0
2018-01-29,27.97,34.12,0.0
2018-01-30,27.03,29.8,0.0
2018-01-31,25.84,33.9,0.0
2018-02-01,27.3,31.58,0.0
2018-02-02,29.3,30.03,0.0
2018-02-03,30.51,31.88,0.0
2018-02-04,30.38,26.3,0.0
2018-02-05,29.28,27.38,0.0
2018-02-06,29.86,27.41,0.0
2018-02-07,29.57,20.38,0.0
2018-02-08,29.46,20.44,0.0
2018-02-09,29.55,20.43,0.0
2018-02-10,29.64,22.67,0.0
2018-02-11,29.0,20.24,0.0
2018-02-12,27.95,17.96,0.0
2018-02-13,28.38,19.57,0.0
2018-02-14,29.52,20.1,0.0
2018-02-15,31.19,22.34,0.0
2018-02-16,31.23,22.28,0.0
2018-02-17,31.29,24.57,0.0
2018-02-18,32.2,43.88,0.03
2018-02-19,32.22,50.75,0.92
2018-02-20,30.37,57.41,0.4
2018-02-21,31.08,54.83,1.83
2018-02-22,28.79,62.5,0.05
2018-02-23,30.39,56.92,1.66
2018-02-24,27.13,78.25,50.33
2018-02-25,27.78,74.35,4.12
2018-02-26,25.52,79.23,4.54
2018-02-27,27.98,68.27,0.16
2018-02-28,29.06,66.9,0.0
2018-03-01,29.75,60.88,0.02
2018-03-02,29.53,60.37,0.03
2018-03-03,29.52,54.79,0.02
2018-03-04,29.58,50.09,0.0
2018-03-05,30.86,57.43,0.09
2018-03-06,31.1,55.17,0.01
2018-03-07,30.7,56.83,0.78
2018-03-08,31.3,54.43,0.67
2018-03-09,31.91,53.47,0.04
2018-03-10,31.44,57.98,0.14
2018-03-11,30.67,59.68,0.28
2018-03-12,29.86,63.47,0.28
2018-03-13,30.75,58.93,0.42
2018-03-14,31.38,55.45,0.1
2018-03-15,31.56,54.51,0.14
2018-03-16,30.87,57.75,1.09
2018-03-17,31.08,56.24,0.85
2018-03-18,29.99,59.68,1.62
2018-03-19,31.13,52.77,0.02
2018-03-20,31.57,53.13,0.45
2018-03-21,30.31,61.45,4.64
2018-03-22,29.49,66.77,1.26
2018-03-23,29.21,65.37,1.93
2018-03-24,28.08,58.27,0.05
2018-03-25,28.52,26.81,0.0
2018-03-26,30.16,25.74,0.0
2018-03-27,31.59,34.38,0.02
2018-03-28,31.99,48.53,0.0
2018-03-29,31.37,55.94,0.03
2018-03-30,30.56,60.35,0.21
2018-03-31,31.53,52.13,0.21
2018-04-01,32.91,46.08,0.38
2018-04-02,32.3,51.8,0.03
2018-04-03,32.35,49.98,0.04
2018-04-04,32.64,51.97,1.83
2018-04-05,30.1,64.13,2.84
2018-04-06,30.96,58.9,0.27
2018-04-07,31.22,58.24,0.97
2018-04-08,29.59,66.11,15.72
2018-04-09,29.41,65.24,0.47
2018-04-10,28.86,64.44,3.15
2018-04-11,29.69,60.48,0.01
2018-04-12,30.5,58.48,0.14
2018-04-13,30.07,63.16,3.88
2018-04-14,28.62,72.19,4.17
2018-04-15,29.66,65.84,2.71
2018-04-16,30.89,60.74,0.27
2018-04-17,31.31,59.34,0.44
2018-04-18,30.29,66.59,2.51
2018-04-19,29.4,70.9,5.88
2018-04-20,28.8,71.71,3.18
2018-04-21,30.04,65.83,0.34
2018-04-22,30.92,60.24,0.45
2018-04-23,31.36,60.0,0.56
2018-04-24,31.31,60.27,0.29
2018-04-25,30.36,62.69,0.67
2018-04-26,28.86,70.89,14.14
2018-04-27,30.47,61.05,1.03
2018-04-28,30.83,59.65,0.13
2018-04-29,30.91,60.91,0.16
2018-04-30,29.63,66.82,0.12
2018-05-01,31.41,59.7,0.24
2018-05-02,30.52,62.38,0.23
2018-05-03,30.29,62.6,0.07
2018-05-04,31.27,56.44,0.15
2018-05-05,31.98,53.83,1.39
2018-05-06,29.03,69.92,3.88
2018-05-07,30.52,62.37,0.14
2018-05-08,30.74,59.8,0.02
2018-05-09,30.56,60.63,0.67
2018-05-10,29.44,67.44,6.65
2018-05-11,27.4,69.73,4.51
2018-05-12,28.58,64.24,1.61
2018-05-13,29.99,59.89,1.41
2018-05-14,30.34,60.37,0.09
2018-05-15,29.89,62.15,0.77
2018-05-16,29.7,64.22,2.45
2018-05-17,26.58,83.69,23.75
2018-05-18,28.02,74.18,0.72
2018-05-19,29.08,67.84,0.75
2018-05-20,30.34,63.49,1.4
2018-05-21,29.85,67.69,2.62
2018-05-22,29.47,71.62,1.33
