,airtemp_C,rh_pct,rain_mm
2016-01-28,21.93,29.86,0.0
2016-01-29,21.14,32.55,0.0
2016-01-30,22.81,30.71,0.0
2016-01-31,22.77,33.12,0.0
2016-02-01,22.47,29.25,0.0
2016-02-02,21.9,30.9,0.0
2016-02-03,23.51,31.95,0.0
2016-02-04,24.29,32.63,0.0
2016-02-05,25.03,35.18,0.0
2016-02-06,25.97,31.25,0.0
2016-02-07,25.43,26.03,0.0
2016-02-08,24.21,27.91,0.0
2016-02-09,24.36,24.43,0.0
2016-02-10,23.94,22.69,0.0
2016-02-11,23.76,22.19,0.0
2016-02-12,24.23,22.62,0.0
2016-02-13,24.23,21.97,0.0
2016-02-14,25.14,21.96,0.0
2016-02-15,26.19,23.57,0.0
2016-02-16,25.19,38.34,0.0
2016-02-17,26.92,40.33,0.0
2016-02-18,28.41,26.65,0.0
2016-02-19,28.69,28.44,0.0
2016-02-20,30.23,24.63,0.0
2016-02-21,28.49,20.5,0.0
2016-02-22,29.02,21.0,0.0
2016-02-23,28.83,20.74,0.0
2016-02-24,27.88,18.9,0.0
2016-02-25,28.0,21.9,0.0
2016-02-26,29.27,21.64,0.0
2016-02-27,29.59,21.94,0.0
2016-02-28,30.64,27.74,0.03
2016-02-29,31.24,33.51,2.62
2016-03-01,31.38,35.73,0.04
2016-03-02,30.23,26.47,0.0
2016-03-03,30.29,19.16,0.0
2016-03-04,29.73,20.38,0.0
2016-03-05,30.58,16.75,0.0
2016-03-06,30.19,16.27,0.0
2016-03-07,30.24,15.45,0.0
2016-03-08,31.56,20.91,0.0
2016-03-09,33.02,23.56,0.0
2016-03-10,33.24,31.32,0.05
2016-03-11,31.25,56.14,14.78
2016-03-12,30.52,61.18,1.54
2016-03-13,31.39,57.05,0.66
2016-03-14,29.93,63.43,4.56
2016-03-15,30.47,62.61,0.86
2016-03-16,31.1,58.21,2.21
2016-03-17,30.12,63.07,2.67
2016-03-18,30.58,57.22,0.29
2016-03-19,30.01,64.64,2.82
2016-03-20,31.2,59.78,1.37
2016-03-21,31.04,58.44,0.52
2016-03-22,30.65,58.74,0.27
2016-03-23,32.15,44.86,0.11
2016-03-24,29.62,48.87,0.73
2016-03-25,31.28,44.17,0.09
2016-03-26,30.21,29.39,0.0
2016-03-27,32.43,32.78,0.0
2016-03-28,32.31,22.27,0.0
2016-03-29,33.71,37.48,0.0
2016-03-30,34.96,40.54,0.0
2016-03-31,33.42,47.83,1.53
2016-04-01,33.19,41.02,1.23
2016-04-02,32.29,49.05,0.01
2016-04-03,33.45,46.1,0.01
2016-04-04,34.73,41.81,0.36
2016-04-05,31.88,46.74,0.84
2016-04-06,32.51,37.11,0.01
2016-04-07,31.1,53.34,3.46
2016-04-08,30.71,58.38,2.78
2016-04-09,30.84,57.97,4.44
2016-04-10,29.11,64.83,1.03
2016-04-11,30.16,60.21,2.26
2016-04-12,31.77,57.25,0.98
2016-04-13,33.13,51.77,0.01
2016-04-14,34.04,50.43,0.22
2016-04-15,33.74,50.49,1.63
2016-04-16,31.79,58.76,2.25
2016-04-17,32.7,54.72,1.55
2016-04-18,31.6,56.77,0.9
2016-04-19,32.39,51.99,0.48
2016-04-20,32.74,47.76,0.88
2016-04-21,31.33,57.23,1.74
2016-04-22,32.28,52.14,0.04
2016-04-23,33.62,46.75,0.01
2016-04-24,34.21,44.52,0.02
2016-04-25,33.8,45.07,1.01
2016-04-26,31.68,53.03,1.8
2016-04-27,32.55,50.58,2.14
2016-04-28,32.66,50.01,0.95
2016-04-29,33.06,44.2,0.01
2016-04-30,33.91,39.9,0.02
2016-05-01,34.73,41.09,0.32
2016-05-02,34.21,44.13,1.65
2016-05-03,33.61,46.55,4.18
2016-05-04,31.49,54.43,3.06
2016-05-05,32.08,49.88,0.46
2016-05-06,32.03,50.82,2.03
2016-05-07,26.85,75.72,5.23
2016-05-08,30.64,58.25,2.16
2016-05-09,29.23,67.47,14.67
2016-05-10,29.28,67.63,7.88
2016-05-11,29.77,67.05,5.02
2016-05-12,29.66,70.25,5.67
2016-05-13,29.15,71.72,6.49
2016-05-14,29.1,68.17,3.63
2016-05-15,29.64,65.36,2.53
2016-05-16,29.44,65.97,2.8
2016-05-17,28.98,69.71,18.23
2016-05-18,28.77,69.64,0.18
2016-05-19,29.12,66.46,4.44
2016-05-20,29.56,64.16,0.86
2016-05-21,30.61,61.22,0.4
2016-05-22,31.07,60.71,0.21
2016-05-23,29.29,67.78,1.34
2016-05-24,27.47,76.13,7.78
2016-05-25,26.61,78.31,6.39
2016-05-26,28.81,69.79,5.62
2016-05-27,28.39,72.33,5.4
2016-05-28,27.79,78.26,10.27
2016-05-29,28.88,72.81,5.57
2016-05-30,28.53,71.08,2.76
2016-05-31,28.92,66.63,0.87
2016-06-01,29.58,63.59,1.27
2016-06-02,29.69,64.75,1.6
2016-06-03,28.88,70.35,6.64
2016-06-04,28.95,68.46,1.49
2016-06-05,29.11,67.97,1.58
2016-06-06,29.36,66.62,5.28
2016-06-07,29.04,67.79,1.77
2016-06-08,29.57,65.9,2.01
2016-06-09,28.58,72.4,8.87
2016-06-10,26.78,81.03,15.61
2016-06-11,27.77,71.09,0.1
2016-06-12,27.51,74.86,37.01
2016-06-13,26.0,83.76,14.23
2016-06-14,26.75,77.35,1.71
2016-06-15,25.69,81.44,2.32
2016-06-16,26.43,77.36,7.03
2016-06-17,25.44,80.59,6.18
2016-06-18,26.23,78.18,0.83
2016-06-19,27.66,73.2,1.12
2016-06-20,26.04,80.03,9.38
2016-06-21,25.75,81.5,19.08
2016-06-22,24.83,81.53,10.37
2016-06-23,26.63,72.52,2.25
2016-06-24,26.71,77.82,4.98
2016-06-25,26.4,79.47,5.07
2016-06-26,27.3,76.1,4.94
2016-06-27,26.27,82.01,5.97
2016-06-28,26.07,81.89,5.48
2016-06-29,27.26,76.5,2.86
2016-06-30,26.24,80.85,3.36
2016-07-01,26.03,82.03,3.57
2016-07-02,26.65,79.29,2.92
2016-07-03,26.49,81.99,4.41
2016-07-04,27.34,77.17,3.83
2016-07-05,26.08,84.34,9.37
2016-07-06,25.48,84.67,8.57
2016-07-07,27.26,74.2,4.36
2016-07-08,27.94,76.45,3.16
2016-07-09,27.09,79.37,4.37
2016-07-10,27.37,76.69,3.73
2016-07-11,25.38,83.97,14.51
2016-07-12,25.65,82.18,10.47
2016-07-13,25.26,83.39,9.43
2016-07-14,25.0,84.54,7.22
2016-07-15,26.2,79.45,1.99
2016-07-16,25.85,82.15,3.91
2016-07-17,25.83,80.88,1.59
2016-07-18,25.82,79.61,6.59
2016-07-19,26.18,80.36,8.68
2016-07-20,24.4,89.93,20.73
2016-07-21,24.85,82.58,3.86
2016-07-22,25.58,81.86,1.05
2016-07-23,25.18,83.71,6.82
2016-07-24,24.43,88.52,40.44
2016-07-25,24.62,84.34,10.83
2016-07-26,24.43,86.86,7.25
2016-07-27,25.32,82.89,3.77
2016-07-28,25.35,85.8,7.89
2016-07-29,25.76,82.0,5.35
2016-07-30,25.86,82.75,4.65
2016-07-31,25.35,86.53,10.17
2016-08-01,25.62,83.86,3.92
2016-08-02,25.67,83.43,2.22
2016-08-03,25.81,85.44,7.34
2016-08-04,25.46,85.6,9.88
2016-08-05,26.03,82.11,3.17
2016-08-06,26.34,82.48,2.04
2016-08-07,26.4,80.08,2.93
2016-08-08,26.36,78.85,0.84
2016-08-09,26.33,80.28,5.35
2016-08-10,26.02,84.16,9.31
2016-08-11,25.61,85.87,5.35
2016-08-12,26.35,81.02,6.87
2016-08-13,24.87,87.69,7.21
2016-08-14,25.79,81.38,2.01
2016-08-15,24.24,89.93,8.97
2016-08-16,25.31,84.91,2.61
2016-08-17,25.2,86.42,4.47
2016-08-18,25.21,85.14,18.91
2016-08-19,26.0,80.9,5.53
2016-08-20,26.78,79.23,3.24
2016-08-21,27.1,77.72,3.25
2016-08-22,26.61,81.18,1.29
2016-08-23,26.32,81.08,3.51
2016-08-24,26.29,79.01,1.77
2016-08-25,26.03,81.05,2.16
2016-08-26,25.47,84.59,4.77
2016-08-27,24.24,90.0,17.43
2016-08-28,24.07,90.17,64.29
2016-08-29,24.5,88.67,7.53
2016-08-30,25.25,86.23,10.61
2016-08-31,25.32,87.36,25.4
2016-09-01,25.23,84.49,3.23
2016-09-02,25.75,81.77,1.61
2016-09-03,25.68,80.31,1.15
2016-09-04,26.01,82.0,6.86
2016-09-05,25.33,88.03,13.56
2016-09-06,25.34,84.25,2.12
2016-09-07,26.89,76.46,1.11
2016-09-08,26.37,79.99,4.52
2016-09-09,24.97,88.09,12.5
2016-09-10,24.9,86.64,5.69
2016-09-11,26.17,75.8,3.18
2016-09-12,25.9,77.88,1.32
2016-09-13,25.82,83.17,2.73
2016-09-14,23.98,89.59,7.39
2016-09-15,23.36,90.06,25.98
2016-09-16,25.14,84.3,2.83
2016-09-17,26.13,80.04,1.67
2016-09-18,25.51,84.12,7.14
2016-09-19,26.08,80.29,5.81
2016-09-20,25.47,83.3,0.68
2016-09-21,26.11,81.77,2.71
2016-09-22,25.44,86.15,2.0
2016-09-23,25.53,82.15,7.09
2016-09-24,25.83,80.16,2.03
2016-09-25,25.14,84.49,2.4
2016-09-26,24.49,89.99,6.1
2016-09-27,25.79,82.9,1.92
2016-09-28,26.09,81.18,1.19
2016-09-29,25.8,83.79,6.12
2016-09-30,26.46,80.19,0.18
2016-10-01,27.01,79.51,5.57
2016-10-02,25.91,81.52,10.78
2016-10-03,25.79,80.88,0.05
2016-10-04,26.56,78.32,0.05
2016-10-05,26.73,78.33,0.24
2016-10-06,26.7,78.49,3.79
2016-10-07,27.33,77.72,0.06
2016-10-08,26.54,85.02,2.58
2016-10-09,25.72,85.87,1.68
2016-10-10,25.84,81.98,0.0
2016-10-11,26.96,77.1,0.02
2016-10-12,26.65,81.81,5.34
2016-10-13,26.91,80.42,0.66
2016-10-14,27.21,79.06,1.8
2016-10-15,26.87,81.2,1.61
2016-10-16,26.95,78.31,1.23
2016-10-17,27.18,76.98,0.24
2016-10-18,26.83,78.56,0.49
2016-10-19,26.19,80.02,0.49
2016-10-20,26.45,78.96,0.44
2016-10-21,27.03,76.12,0.48
2016-10-22,26.24,82.0,6.41
2016-10-23,26.36,78.38,0.0
2016-10-24,26.75,75.84,0.0
2016-10-25,26.55,71.54,0.0
2016-10-26,26.81,69.86,0.0
2016-10-27,26.98,70.89,0.0
2016-10-28,26.89,69.0,0.01
2016-10-29,26.48,73.51,0.42
2016-10-30,26.79,73.39,1.51
2016-10-31,26.48,78.57,9.61
2016-11-01,26.94,76.55,0.63
2016-11-02,27.74,72.27,0.0
2016-11-03,27.08,76.22,0.33
2016-11-04,26.75,79.97,1.55
2016-11-05,25.97,74.28,0.0
2016-11-06,25.32,65.99,0.0
2016-11-07,24.86,71.41,0.0
2016-11-08,25.52,66.64,0.0
2016-11-09,24.43,61.13,0.0
2016-11-10,24.89,58.54,0.0
2016-11-11,25.8,48.94,0.0
2016-11-12,25.34,58.45,0.0
2016-11-13,26.27,65.54,0.04
2016-11-14,26.24,65.28,0.0
2016-11-15,25.39,62.11,0.0
2016-11-16,26.33,59.95,0.0
2016-11-17,26.05,55.78,0.0
2016-11-18,26.58,56.39,0.0
2016-11-19,27.13,60.37,0.02
2016-11-20,28.26,59.8,0.0
2016-11-21,27.8,58.07,0.0
2016-11-22,27.29,64.72,0.32
2016-11-23,28.2,71.74,2.7
2016-11-24,27.61,74.1,0.33
2016-11-25,27.67,66.25,0.0
2016-11-26,27.85,65.51,0.0
2016-11-27,28.05,70.09,0.01
2016-11-28,28.01,67.8,0.0
2016-11-29,27.98,70.14,0.19
2016-11-30,27.87,68.79,0.17
2016-12-01,26.94,65.73,0.0
2016-12-02,26.27,58.09,0.0
2016-12-03,25.68,58.24,0.0
2016-12-04,25.62,51.64,0.0
2016-12-05,26.08,53.22,0.0
2016-12-06,26.67,62.39,0.19
2016-12-07,26.41,51.81,0.0
2016-12-08,26.12,56.14,0.0
2016-12-09,25.38,54.84,0.0
2016-12-10,25.17,48.55,0.0
2016-12-11,25.24,47.15,0.0
2016-12-12,26.15,58.06,0.0
2016-12-13,26.52,64.6,0.02
2016-12-14,25.24,47.19,0.0
2016-12-15,25.28,42.09,0.0
2016-12-16,26.32,48.13,0.0
2016-12-17,26.72,56.32,0.0
2016-12-18,27.42,61.36,0.01
2016-12-19,27.57,55.68,0.0
2016-12-20,25.43,45.71,0.0
2016-12-21,24.75,44.59,0.0
2016-12-22,24.24,42.89,0.0
2016-12-23,24.58,41.12,0.0
2016-12-24,24.28,37.36,0.0
2016-12-25,24.44,45.69,0.0
2016-12-26,23.89,41.55,0.0
2016-12-27,23.5,38.2,0.0
2016-12-28,23.39,42.93,0.0
2016-12-29,24.91,42.66,0.0
2016-12-30,24.74,46.62,0.0
2016-12-31,24.5,44.45,0.0
2017-01-01,24.52,41.46,0.0
2017-01-02,24.06,42.41,0.0
2017-01-03,24.1,41.48,0.0
2017-01-04,24.08,40.21,0.0
2017-01-05,24.34,40.55,0.0
2017-01-06,24.84,39.88,0.0
2017-01-07,24.58,40.76,0.0
2017-01-08,25.34,42.13,0.0
2017-01-09,25.16,38.12,0.0
2017-01-10,25.81,33.24,0.0
2017-01-11,24.64,32.82,0.0
2017-01-12,24.09,31.66,0.0
2017-01-13,23.46,30.34,0.0
2017-01-14,23.35,32.16,0.0
2017-01-15,26.06,33.2,0.0
2017-01-16,27.16,37.5,0.0
2017-01-17,26.5,32.02,0.0
2017-01-18,26.43,31.06,0.0
2017-01-19,28.55,29.56,0.01
2017-01-20,28.72,39.56,0.0
2017-01-21,28.89,36.96,0.0
2017-01-22,27.8,40.58,0.0
2017-01-23,26.54,29.96,0.0
2017-01-24,26.54,26.44,0.0
2017-01-25,26.12,26.01,0.0
2017-01-26,27.09,24.74,0.0
2017-01-27,27.82,22.99,0.0
2017-01-28,27.53,23.89,0.0
2017-01-29,26.97,23.83,0.0
2017-01-30,27.25,23.31,0.0
2017-01-31,28.77,29.79,0.0
2017-02-01,29.38,41.47,0.0
2017-02-02,30.6,46.88,0.09
2017-02-03,30.49,29.94,0.0
2017-02-04,28.29,26.27,0.0
2017-02-05,27.68,23.81,0.0
2017-02-06,27.47,22.2,0.0
2017-02-07,27.77,19.41,0.0
2017-02-08,27.77,20.33,0.0
2017-02-09,27.54,18.7,0.0
2017-02-10,28.02,17.62,0.0
2017-02-11,28.31,22.25,0.0
2017-02-12,29.16,29.98,0.0
2017-02-13,29.29,18.55,0.0
2017-02-14,28.78,14.6,0.0
2017-02-15,29.31,16.81,0.0
2017-02-16,27.99,17.44,0.0
2017-02-17,27.43,14.42,0.0
2017-02-18,27.04,12.05,0.0
2017-02-19,26.36,11.84,0.0
2017-02-20,26.69,13.99,0.0
2017-02-21,27.97,21.81,0.0
2017-02-22,29.92,18.2,0.0
2017-02-23,31.11,23.12,0.0
2017-02-24,31.41,39.55,0.0
2017-02-25,32.55,41.71,0.11
2017-02-26,30.07,51.53,0.05
2017-02-27,30.54,43.81,0.0
2017-02-28,30.62,30.44,0.0
2017-03-01,30.58,23.66,0.0
2017-03-02,32.5,36.18,0.0
2017-03-03,32.46,36.47,0.0
2017-03-04,31.76,36.48,0.02
2017-03-05,32.0,30.14,0.0
2017-03-06,30.44,18.95,0.03
2017-03-07,30.24,18.37,0.0
2017-03-08,29.65,12.86,0.0
2017-03-09,30.89,17.01,0.0
2017-03-10,31.67,30.45,0.0
2017-03-11,32.96,32.6,0.04
2017-03-12,31.13,17.82,0.0
2017-03-13,31.78,34.31,0.0
2017-03-14,33.1,35.13,0.1
2017-03-15,33.28,37.55,0.01
2017-03-16,32.65,23.9,0.0
2017-03-17,32.56,22.26,0.0
2017-03-18,33.03,38.16,0.13
2017-03-19,33.82,39.45,0.11
2017-03-20,29.5,62.14,22.13
2017-03-21,30.85,51.21,0.01
2017-03-22,29.61,60.64,0.06
2017-03-23,29.59,59.94,1.02
2017-03-24,27.07,73.89,3.7
2017-03-25,29.92,58.27,0.01
2017-03-26,31.29,52.51,0.0
2017-03-27,31.74,52.87,0.22
2017-03-28,32.1,54.06,0.28
2017-03-29,32.03,51.19,0.52
2017-03-30,32.15,48.16,0.11
2017-03-31,32.42,48.6,0.64
2017-04-01,33.08,43.71,0.04
2017-04-02,32.08,50.86,2.9
2017-04-03,28.97,64.47,7.01
2017-04-04,30.96,50.16,0.17
2017-04-05,32.11,49.65,0.3
2017-04-06,31.33,55.02,19.42
2017-04-07,29.13,70.4,22.71
2017-04-08,29.44,67.13,2.75
2017-04-09,30.2,61.95,0.0
2017-04-10,30.0,62.59,0.21
2017-04-11,30.76,59.88,0.0
2017-04-12,30.11,52.5,0.01
2017-04-13,30.06,35.84,0.0
2017-04-14,28.59,42.18,0.0
2017-04-15,30.23,54.07,0.0
2017-04-16,30.88,55.47,3.83
2017-04-17,30.99,50.2,0.02
2017-04-18,32.01,47.85,0.21
2017-04-19,33.38,45.53,0.02
2017-04-20,32.98,51.82,6.95
2017-04-21,30.07,65.06,3.61
2017-04-22,30.1,63.21,2.93
2017-04-23,29.96,61.73,0.57
2017-04-24,30.53,57.97,1.9
2017-04-25,30.47,60.19,0.71
2017-04-26,29.11,69.74,9.95
2017-04-27,30.04,64.8,1.49
2017-04-28,29.36,67.82,1.34
2017-04-29,29.57,66.58,0.82
2017-04-30,30.9,60.73,3.39
2017-05-01,31.07,58.64,2.3
2017-05-02,30.48,62.38,3.35
2017-05-03,29.81,64.88,6.47
2017-05-04,29.47,64.95,2.74
2017-05-05,29.02,67.31,2.92
2017-05-06,30.89,57.41,0.28
2017-05-07,31.48,57.61,0.78
2017-05-08,31.13,59.92,3.85
2017-05-09,32.27,52.66,0.68
2017-05-10,31.79,57.65,7.62
2017-05-11,31.84,55.7,0.94
2017-05-12,29.92,65.21,7.0
2017-05-13,30.45,61.97,1.2
2017-05-14,29.96,63.48,4.58
2017-05-15,29.35,65.43,1.5
2017-05-16,29.26,65.68,2.43
2017-05-17,28.74,68.12,4.06
2017-05-18,28.12,71.9,7.54
2017-05-19,28.62,73.36,13.26
2017-05-20,27.67,79.68,14.31
2017-05-21,28.77,72.34,7.06
2017-05-22,29.96,66.57,0.18
2017-05-23,29.04,73.31,1.25
2017-05-24,27.16,82.08,1.23
2017-05-25,28.25,70.48,5.13
2017-05-26,27.73,71.35,5.07
2017-05-27,26.48,78.2,1.62
2017-05-28,29.12,67.21,0.38
2017-05-29,30.72,62.58,0.63
2017-05-30,28.15,76.31,6.84
2017-05-31,27.59,77.79,8.82
2017-06-01,28.32,70.89,0.48
2017-06-02,30.11,62.37,0.91
2017-06-03,27.87,75.49,10.54
2017-06-04,27.94,75.48,2.47
2017-06-05,27.68,75.72,0.6
2017-06-06,27.82,72.88,1.7
2017-06-07,27.87,73.65,1.55
2017-06-08,29.02,68.29,0.78
2017-06-09,30.42,63.19,0.2
2017-06-10,27.53,78.05,11.49
2017-06-11,26.75,78.64,3.32
2017-06-12,28.14,68.37,2.24
2017-06-13,28.06,71.54,4.15
2017-06-14,27.87,74.26,9.41
2017-06-15,26.79,78.96,7.72
2017-06-16,24.92,85.01,10.98
2017-06-17,25.26,83.06,13.42
2017-06-18,27.18,73.62,0.38
2017-06-19,27.79,72.75,0.78
2017-06-20,25.72,84.5,11.29
2017-06-21,25.03,80.21,18.05
2017-06-22,26.51,72.24,0.0
2017-06-23,28.39,67.48,1.52
2017-06-24,25.82,83.34,9.84
2017-06-25,24.88,87.06,14.35
2017-06-26,26.11,82.11,24.42
2017-06-27,25.79,83.77,3.9
2017-06-28,25.57,83.54,30.85
2017-06-29,25.96,80.43,5.61
2017-06-30,25.75,81.0,2.41
2017-07-01,26.24,79.72,4.23
2017-07-02,26.06,81.03,1.67
2017-07-03,26.96,76.32,2.98
2017-07-04,26.06,82.05,3.85
2017-07-05,25.71,82.82,10.34
2017-07-06,26.0,81.21,5.7
2017-07-07,25.97,81.56,0.85
2017-07-08,26.85,77.3,2.23
2017-07-09,25.89,83.36,6.48
2017-07-10,25.63,82.34,1.16
2017-07-11,25.12,80.19,2.74
2017-07-12,26.19,76.15,0.26
2017-07-13,26.9,75.55,2.21
2017-07-14,25.46,83.4,9.34
2017-07-15,25.88,78.01,3.5
2017-07-16,26.37,78.52,5.89
2017-07-17,26.49,77.11,2.1
2017-07-18,26.95,77.17,3.41
2017-07-19,26.37,82.07,4.77
2017-07-20,26.61,77.88,6.94
2017-07-21,26.56,78.77,2.37
2017-07-22,26.98,78.25,1.78
2017-07-23,26.48,77.79,14.2
2017-07-24,26.16,81.11,5.83
2017-07-25,26.3,83.47,2.57
2017-07-26,26.17,84.19,2.84
2017-07-27,26.53,81.96,5.8
2017-07-28,26.88,80.19,2.23
2017-07-29,26.1,80.23,2.95
2017-07-30,26.22,77.27,1.39
2017-07-31,27.0,74.4,2.61
2017-08-01,27.03,78.21,2.01
2017-08-02,26.79,77.42,1.97
2017-08-03,25.08,84.63,6.99
2017-08-04,26.31,79.36,2.88
2017-08-05,25.99,81.42,5.12
2017-08-06,25.61,80.43,7.86
2017-08-07,25.52,81.55,2.04
2017-08-08,24.89,84.86,14.64
2017-08-09,25.97,78.82,3.75
2017-08-10,27.17,74.12,1.52
2017-08-11,25.57,83.05,9.47
2017-08-12,26.22,80.72,3.28
2017-08-13,27.28,74.8,2.54
2017-08-14,26.79,78.84,3.63
2017-08-15,25.74,81.64,5.22
2017-08-16,25.8,80.15,0.51
2017-08-17,26.09,79.9,3.52
2017-08-18,25.68,80.65,6.39
2017-08-19,25.79,79.13,1.49
2017-08-20,26.61,77.19,0.37
2017-08-21,25.37,85.14,2.64
2017-08-22,24.26,89.91,6.92
2017-08-23,25.28,79.63,0.39
2017-08-24,25.54,77.96,0.69
2017-08-25,26.57,79.58,6.19
2017-08-26,24.89,85.34,4.52
2017-08-27,25.11,83.05,7.1
2017-08-28,26.03,81.63,1.93
2017-08-29,27.51,73.63,1.09
2017-08-30,25.72,84.23,3.49
2017-08-31,25.63,82.76,1.71
2017-09-01,25.65,82.54,3.39
2017-09-02,26.32,77.69,0.72
2017-09-03,27.0,76.56,1.96
2017-09-04,25.4,84.48,11.49
2017-09-05,26.49,73.63,1.94
2017-09-06,27.74,70.04,0.57
2017-09-07,25.93,83.28,7.29
2017-09-08,25.28,82.41,0.96
2017-09-09,25.22,81.75,2.77
2017-09-10,27.33,74.35,2.08
2017-09-11,26.7,79.69,2.54
2017-09-12,26.54,79.84,4.42
2017-09-13,26.92,78.38,1.17
2017-09-14,27.14,76.17,1.36
2017-09-15,27.72,73.14,1.03
2017-09-16,26.4,79.42,2.7
2017-09-17,25.5,83.06,12.35
2017-09-18,26.87,79.43,0.9
2017-09-19,28.07,74.0,0.29
2017-09-20,28.01,75.84,2.41
2017-09-21,26.7,77.81,4.55
2017-09-22,25.52,76.87,15.49
2017-09-23,23.92,86.34,7.05
2017-09-24,26.02,78.94,0.36
2017-09-25,26.85,77.05,2.28
2017-09-26,26.3,82.32,1.27
2017-09-27,26.72,77.79,0.67
2017-09-28,26.96,76.38,0.73
2017-09-29,26.79,79.39,14.16
2017-09-30,26.96,76.38,0.23
2017-10-01,26.71,78.81,9.86
2017-10-02,26.77,81.27,10.61
2017-10-03,26.84,79.17,1.31
2017-10-04,26.77,79.4,0.69
2017-10-05,26.39,79.21,2.29
2017-10-06,25.49,84.92,6.75
2017-10-07,26.62,79.97,1.88
2017-10-08,26.13,82.9,0.99
2017-10-09,27.2,73.67,1.85
2017-10-10,27.03,73.03,0.07
2017-10-11,26.85,76.63,0.28
2017-10-12,26.67,77.4,0.21
2017-10-13,26.45,76.54,0.72
2017-10-14,26.88,72.65,0.26
2017-10-15,26.92,74.04,0.4
2017-10-16,27.22,65.02,0.02
2017-10-17,26.82,62.41,0.11
2017-10-18,26.99,59.94,0.0
2017-10-19,27.28,66.1,0.01
2017-10-20,27.37,64.97,0.0
2017-10-21,27.7,62.91,0.0
2017-10-22,28.26,60.71,0.02
2017-10-23,28.9,60.6,0.1
2017-10-24,29.13,59.08,0.03
2017-10-25,29.31,59.85,0.35
2017-10-26,28.69,64.1,0.33
2017-10-27,29.0,55.06,0.01
2017-10-28,27.31,54.33,0.0
2017-10-29,26.12,55.9,0.0
2017-10-30,28.27,58.03,0.0
2017-10-31,28.38,57.94,0.0
2017-11-01,27.43,57.35,0.0
2017-11-02,28.81,51.61,0.04
2017-11-03,29.45,55.93,0.0
2017-11-04,29.56,58.16,0.23
2017-11-05,28.63,64.36,1.15
2017-11-06,28.0,64.49,0.75
2017-11-07,27.41,61.34,0.0
2017-11-08,26.7,47.97,0.0
2017-11-09,26.5,51.03,0.0
2017-11-10,27.48,49.15,0.0
2017-11-11,26.91,48.64,0.0
2017-11-12,26.38,46.56,0.0
2017-11-13,27.7,50.75,0.02
2017-11-14,28.27,48.77,0.38
2017-11-15,28.28,45.46,0.58
2017-11-16,28.36,48.68,0.47
2017-11-17,28.88,48.79,0.02
2017-11-18,29.63,51.51,0.03
2017-11-19,30.15,52.86,0.3
2017-11-20,27.7,67.1,2.37
2017-11-21,28.78,59.93,0.59
2017-11-22,28.93,55.97,0.0
2017-11-23,27.53,56.34,0.0
2017-11-24,27.88,58.68,0.01
2017-11-25,27.13,52.6,0.03
2017-11-26,26.65,44.4,0.0
2017-11-27,26.06,44.97,0.0
2017-11-28,26.46,40.95,0.0
2017-11-29,26.23,36.56,0.0
2017-11-30,27.23,41.67,0.0
2017-12-01,27.33,41.49,0.0
2017-12-02,27.02,40.87,0.0
2017-12-03,26.86,36.59,0.0
2017-12-04,27.43,35.34,0.0
2017-12-05,26.11,38.83,0.0
2017-12-06,26.21,32.49,0.0
2017-12-07,26.2,38.33,0.01
2017-12-08,26.64,35.06,0.0
2017-12-09,25.64,38.93,0.0
2017-12-10,24.45,33.98,0.0
2017-12-11,24.3,28.42,0.0
2017-12-12,26.11,35.97,0.0
2017-12-13,27.45,45.26,0.0
2017-12-14,27.6,47.54,0.0
2017-12-15,28.4,36.39,0.0
2017-12-16,28.22,33.33,0.0
2017-12-17,27.65,32.24,0.0
2017-12-18,28.06,29.83,0.0
2017-12-19,27.56,34.41,0.0
2017-12-20,27.04,29.2,0.0
2017-12-21,25.2,28.81,0.0
2017-12-22,24.94,27.69,0.0
2017-12-23,24.92,26.08,0.0
2017-12-24,25.69,28.04,0.0
2017-12-25,26.44,33.65,0.0
2017-12-26,26.34,35.93,0.0
2017-12-27,26.34,32.52,0.0
2017-12-28,26.22,33.95,0.0
2017-12-29,26.45,31.83,0.0
2017-12-30,26.31,29.11,0.0
2017-12-31,25.33,22.29,0.0
2018-01-01,25.23,25.43,0.0
2018-01-02,24.94,25.39,0.0
2018-01-03,24.8,26.51,0.0
2018-01-04,25.11,26.08,0.0
2018-01-05,24.79,23.19,0.0
2018-01-06,25.12,21.23,0.0
2018-01-07,25.76,27.09,0.0
2018-01-08,27.39,28.04,0.0
2018-01-09,26.5,19.89,0.0
2018-01-10,25.64,17.09,0.0
2018-01-11,24.46,16.07,0.0
2018-01-12,24.26,16.98,0.0
2018-01-13,24.17,16.3,0.0
2018-01-14,24.09,16.07,0.0
2018-01-15,25.33,19.53,0.0
2018-01-16,27.32,23.98,0.0
2018-01-17,27.3,31.41,0.0
2018-01-18,27.19,22.58,0.0
2018-01-19,26.16,13.08,0.0
2018-01-20,25.18,14.46,0.0
2018-01-21,25.46,17.18,0.0
2018-01-22,25.41,14.19,0.0
2018-01-23,24.71,14.38,0.0
2018-01-24,24.72,16.5,0.0
2018-01-25,24.67,17.11,0.0
2018-01-26,26.15,20.01,0.0
2018-01-27,27.04,25.16,0.0
2018-01-28,26.84,26.94,0.0
2018-01-29,28.37,25.22,0.0
2018-01-30,26.9,18.29,0.0
2018-01-31,26.22,17.56,0.0
