day,30-day Avg Infection Duration,Adult Vectors,Air Temperature,Avg Num Infections,Births,Blood Smear Gametocyte Prevalence,Blood Smear Parasite Prevalence,Campaign Cost,Daily Bites per Human,Daily EIR,Disease Deaths,Fever Prevalence,Human Infectious Reservoir,Infected,Infectious Vectors,Land Temperature,Log Prevalence,Mean Parasitemia,New Clinical Cases,New Infections,New Severe Cases,Newly Symptomatic,PCR Gametocyte Prevalence,PCR Parasite Prevalence,PfHRP2 Prevalence,Rainfall,Relative Humidity,Statistical Population,Symptomatic Population,True Prevalence,Variant Fraction-PfEMP1 Major
75,0.0,2312,32.16199874878,1.263636350632,7,0.02482621558011,0.1479642540216,0,0.5193644165993,0.005958292167634,0,0.03177755698562,5.451257493405e-06,0.2154915630817,0.0086505189538,32.16199874878,-0.6665697097778,1076.964477539,4,5,0,1,0.1241310834885,0.1976166814566,0.1539225429296,0.1324999928474,0.3116500079632,1007,0,0.2035749703646,0.003050608327612
76,0.0,2269,32.10049819946,1.265765786171,7,0.02681231312454,0.1698113232851,0,0.5551142096519,0.006951340474188,0,0.03674279898405,6.763444162061e-06,0.2184707075357,0.008373732678592,32.10049819946,-0.6606068015099,1208.014160156,5,3,0,1,0.1281032711267,0.1956305801868,0.1598808318377,0.2874999940395,0.3307749927044,1007,0,0.2055610716343,0.003125783056021
77,0.0,2227,32.70050048828,1.263392806053,7,0.02879841066897,0.1499503403902,0,0.4687189459801,0.001986097311601,0,0.03277060762048,8.821179108054e-06,0.2204568088055,0.008980691432953,32.70050048828,-0.6566764712334,1474.668945312,5,2,0,1,0.1310824304819,0.2025819271803,0.1648460775614,0.1949999928474,0.323399990797,1007,0,0.2095332741737,0.003228800371289
78,0.0,2179,31.84300041199,1.263157844543,7,0.0307845082134,0.1787487566471,0,0.5084409117699,0.003972194623202,0,0.04270109161735,9.810451047088e-06,0.222442895174,0.008260670118034,31.84300041199,-0.6527814865112,1266.830932617,1,5,0,1,0.1290963292122,0.20456802845,0.1688182651997,0.6409999728203,0.3726899921894,1007,0,0.2095332741737,0.003297478193417
79,0.0,2227,32.21049880981,1.265217423439,7,0.03277060762048,0.1449851095676,0,0.4836146831512,0.005958291701972,0,0.04270109161735,1.099295877793e-05,0.2264150977135,0.007184553425759,32.21049880981,-0.6450946331024,2293.7890625,7,3,0,2,0.1390268057585,0.2085402160883,0.1708043664694,1.011000037193,0.3624300062656,1007,0,0.2125124186277,0.003378221765161
80,0.0,2273,31.92650032043,1.269565224648,8,0.03475670143962,0.1767626553774,0,0.4945382773876,0.001986097311601,0,0.04667328670621,1.125950529968e-05,0.2284011989832,0.007479102350771,31.92650032043,-0.6413016319275,1588.587768555,5,1,0,0,0.1350546181202,0.210526317358,0.1727904677391,1.106500029564,0.3787299990654,1007,0,0.213505461812,0.003472886281088
81,0.0,2169,32.09349822998,1.268398284912,8,0.03670635074377,0.1408730149269,0,0.5198412537575,0.002976190531626,0,0.04761904850602,1.030985458783e-05,0.2281745970249,0.007376671303064,32.09349822998,-0.6417326927185,4283.169921875,3,1,0,1,0.1478174626827,0.2103174626827,0.1765872985125,0.2479999810457,0.3816649913788,1008,0,0.2152777761221,0.003528779372573
82,0.0,3454,31.85950088501,1.267241358757,8,0.04166666790843,0.1646825373173,0,0.4434523582458,0.001984127098694,0,0.04960317537189,1.043767315423e-05,0.2291666716337,0.004342791158706,31.85950088501,-0.6398485302925,2713.317138672,4,1,0,1,0.1507936567068,0.2132936567068,0.1815476119518,0.3264999985695,0.3465450108051,1008,0,0.2182539701462,0.003616859903559
83,0.0,3325,31.94499969482,1.266094446182,8,0.04761904850602,0.1319444477558,0,1.326388835907,0.001984127098694,0,0.05059523880482,1.066277127393e-05,0.2301587313414,0.004210526123643,31.94499969482,-0.6379725337029,8867.735351562,5,1,0,1,0.1557539701462,0.2093254029751,0.1815476119518,0.21099999547,0.330864995718,1008,0,0.2202380895615,0.003717920277268
84,0.0,3246,32.39599990845,1.270386219025,8,0.05059523880482,0.1547619104385,0,0.5337301492691,0.002976190531626,0,0.04365079477429,1.397360574629e-05,0.231150791049,0.005545286461711,32.39599990845,-0.6361045837402,4938.067382812,4,1,0,1,0.1607142835855,0.2172619104385,0.1755952388048,0.3379999995232,0.32539498806,1008,0,0.2222222238779,0.003783749416471
85,0.0,3670,32.50450134277,1.274678111076,8,0.0595238097012,0.1388888955116,0,0.4355158805847,0.001984127098694,0,0.05357142910361,1.740072730172e-05,0.231150791049,0.005722071044147,32.50450134277,-0.6361045837402,9405.938476562,8,1,0,0,0.1636904776096,0.212301582098,0.1587301641703,0.1509999930859,0.3111900091171,1008,0,0.2261904776096,0.003877392271534
86,0.0,3453,32.66749954224,1.278970003128,8,0.06845238059759,0.1527777761221,0,1.382936477661,0.004960317630321,0,0.04960317537189,1.955686093424e-05,0.231150791049,0.006660874467343,32.66749954224,-0.6361045837402,5907.376464844,5,1,0,0,0.168650791049,0.2083333283663,0.1488095223904,0.4269999861717,0.309475004673,1008,0,0.2281745970249,0.003960836213082
87,0.0,3260,32.59099960327,1.280851006508,8,0.06746032088995,0.1378968209028,0,0.4970238208771,0.005952381063253,0,0.05059523880482,2.112393121934e-05,0.231150791049,0.00920245423913,32.59099960327,-0.6361045837402,10684.6015625,2,3,0,1,0.1716269850731,0.2053571492434,0.1428571492434,0.230499997735,0.3368700146675,1008,0,0.2281745970249,0.004031300079077
88,0.0,3367,33.08399963379,1.285106420517,8,0.07738095521927,0.1577380895615,0,0.3640873134136,0.003968254197389,0,0.04761904850602,2.363084968238e-05,0.2331349253654,0.01217701192945,33.08399963379,-0.6323926448822,5484.94921875,3,1,0,1,0.1805555522442,0.2073412686586,0.1418650746346,0.426499992609,0.3333449959755,1008,0,0.2291666716337,0.004097128286958
89,0.0,3241,32.81999969482,1.303797483444,8,0.07837301492691,0.149801582098,0,1.362103223801,0.007936508394778,0,0.05456349253654,2.613751712488e-05,0.2331349253654,0.01974699087441,32.81999969482,-0.6323926448822,7268.588378906,3,7,0,2,0.1795634925365,0.2053571492434,0.1428571492434,0.8209999799728,0.3692649900913,1008,0,0.2301587313414,0.004179644864053
90,0.0,3979,32.88199996948,1.305785179138,8,0.08035714179277,0.1607142835855,0,0.4831349253654,0.007936508394778,0,0.04464285820723,2.69947850029e-05,0.2351190447807,0.01935159601271,32.88199996948,-0.6287121772766,4951.865722656,1,7,0,6,0.1805555522442,0.2073412686586,0.1408730149269,0.3824999928474,0.3793100118637,1008,0,0.231150791049,0.004246401134878
91,0.0,5034,32.84000015259,1.302040815353,8,0.08531746268272,0.1537698358297,0,0.9027777910233,0.005952381063253,0,0.05753968283534,3.03458491544e-05,0.2400793582201,0.01688518002629,32.84000015259,-0.619645178318,6336.45703125,3,3,0,2,0.1805555522442,0.2033730149269,0.143849208951,0.931500017643,0.3761549890041,1008,0,0.231150791049,0.004322427790612
92,0.0,6592,32.74750137329,1.347490310669,8,0.09027777612209,0.1636904776096,0,1.875992059708,0.02480158768594,0,0.04662698507309,3.19550090353e-05,0.2430555522442,0.02017597109079,32.74750137329,-0.6142944693565,4365.170410156,3,30,0,13,0.1815476119518,0.2033730149269,0.1408730149269,0.6955000162125,0.388110011816,1008,0,0.231150791049,0.004384547472
93,0.0,6160,33.00899887085,1.35249042511,8,0.09027777612209,0.149801582098,0,1.576388955116,0.01388888899237,0,0.04960317537189,3.546490552253e-05,0.2569444477558,0.02288961037993,33.00899887085,-0.5901607871056,7416.120117188,2,4,0,2,0.1884920597076,0.206349208951,0.1448412686586,1.126999974251,0.4258950054646,1008,0,0.231150791049,0.004451301880181
94,0.0,6222,32.78900146484,1.361216783524,8,0.1021825373173,0.1617063432932,0,0.7460317015648,0.009920635260642,0,0.03373016044497,3.682906753966e-05,0.2589285671711,0.02298296429217,32.78900146484,-0.5868200659752,4735.379882812,3,5,0,4,0.1954365074635,0.2073412686586,0.1458333283663,0.9869999885559,0.4351400136948,1008,0,0.231150791049,0.004528256133199
95,0.0,6025,32.44699859619,1.393501758575,9,0.1021825373173,0.1448412686586,0,1.755952358246,0.03472222387791,0,0.04464285820723,3.935733184335e-05,0.2609126865864,0.03385892137885,32.44699859619,-0.5835047960281,8833.5078125,2,28,0,14,0.1934523880482,0.2053571492434,0.149801582098,0.6679999828339,0.4254049956799,1008,0,0.231150791049,0.00459408480674
96,0.0,5606,32.67800140381,1.434163689613,9,0.1110009923577,0.1595639288425,0,1.444995045662,0.02081268467009,0,0.03369672968984,4.083607564098e-05,0.274529248476,0.0379950068891,32.67800140381,-0.5614113807678,4925.579589844,1,17,0,8,0.1902874112129,0.2071357816458,0.149653121829,0.6044999957085,0.3882650136948,1009,0,0.23290386796,0.004687714390457
97,0.0,5747,32.33100128174,1.443661928177,9,0.1149653121829,0.1466798782349,0,0.6451932191849,0.01189296320081,0,0.04459861293435,4.499254646362e-05,0.2784935534,0.04245693236589,32.33100128174,-0.555184841156,7730.719238281,6,7,0,6,0.1962338984013,0.2071357816458,0.148662045598,0.8725000023842,0.422495007515,1009,0,0.2378592640162,0.004770150408149
98,0.0,5400,32.2319984436,1.486666679382,9,0.1179385557771,0.1615460813046,0,1.736372590065,0.08027750253677,0,0.03468780964613,4.607707160176e-05,0.2814668118954,0.05870370194316,32.2319984436,-0.5505728125572,4122.939941406,0,36,0,14,0.1902874112129,0.2140733450651,0.148662045598,1.56200003624,0.4579550027847,1009,0,0.2398414313793,0.004847954958677
99,0.0,5845,32.0805015564,1.493506550789,9,0.1189296320081,0.1456888020039,0,1.249752283096,0.01684836484492,0,0.04063429310918,4.974445619155e-05,0.2973240911961,0.05132592096925,32.0805015564,-0.5267698764801,6584.83984375,1,14,0,7,0.1912784874439,0.2081268578768,0.15064419806,1.21749997139,0.4417699873447,1009,0,0.253716558218,0.005037835333496
100,101.0,7145,32.29100036621,1.516025662422,9,0.1209117919207,0.1575817614794,0,1.031714558601,0.02874132804573,0,0.03369672968984,5.072599742562e-05,0.3052527308464,0.05192442238331,32.29100036621,-0.5153404474258,3927.336669922,0,16,0,9,0.2011892944574,0.213082253933,0.1516352891922,1.072000026703,0.4467200040817,1009,0,0.254707634449,0.005103597883135
101,101.0,6531,32.10599899292,1.540935635567,9,0.1209117919207,0.1476709544659,0,2.442021846771,0.1070366725326,0,0.0396432094276,5.275479270495e-05,0.3092170357704,0.05680600181222,32.10599899292,-0.509736597538,4545.240234375,1,54,0,33,0.1962338984013,0.2239841371775,0.1546085178852,2.150000095367,0.4638450145721,1009,0,0.256689786911,0.005173991434276
102,101.0,7085,32.08449935913,1.55678665638,9,0.1258671879768,0.1555996090174,0,1.009910821915,0.07135777920485,0,0.02775024808943,5.309731932357e-05,0.3389494419098,0.06097389012575,32.08449935913,-0.4698650836945,3029.512939453,1,35,0,22,0.1932606548071,0.23290386796,0.1546085178852,1.590499997139,0.4661949872971,1009,0,0.2705649137497,0.005348126869649
103,101.0,7721,32.11149978638,1.57837831974,10,0.12784935534,0.1466798782349,0,1.421209096909,0.04360753297806,0,0.02973240800202,5.522103674593e-05,0.3577799797058,0.06488797068596,32.11149978638,-0.4463839530945,3120.747558594,0,22,0,10,0.1962338984013,0.233894944191,0.1555996090174,1.465999960899,0.4517700076103,1009,0,0.274529248476,0.00547872716561
104,102.0,7933,32.32699966431,1.657360434532,10,0.1306930631399,0.1554455459118,0,2.665346622467,0.1316831707954,0,0.02475247532129,5.731657438446e-05,0.3663366436958,0.06315391510725,32.32699966431,-0.436119645834,2244.939941406,1,70,0,31,0.197029709816,0.245544552803,0.1564356386662,1.191499948502,0.4478299915791,1010,0,0.2772277295589,0.005540852434933
105,102.0,8895,32.35200119019,1.711217164993,10,0.1306930631399,0.158415839076,0,1.324752449989,0.1178217828274,0,0.02079208008945,5.967738616164e-05,0.3900990188122,0.06093310937285,32.35200119019,-0.4088251590729,1892.332763672,0,64,0,30,0.2009900957346,0.2485148459673,0.1574257463217,1.134999990463,0.4565550088882,1010,0,0.2930693030357,0.005761079955846
106,103.0,9364,32.43600082397,1.72169816494,10,0.1336633712053,0.1663366407156,0,2.027722835541,0.05247524753213,0,0.02178217843175,6.079768718337e-05,0.4148514866829,0.06204613298178,32.43600082397,-0.38210734725,1462.058349609,1,14,0,7,0.1980198025703,0.2633663415909,0.1633663326502,1.932999968529,0.458310008049,1010,0,0.3000000119209,0.005893402267247
107,103.0,9427,32.25749969482,1.781038403511,10,0.1326732635498,0.1643564403057,0,2.829702854156,0.1495049595833,0,0.01980197988451,6.141690391814e-05,0.419801980257,0.06322266161442,32.25749969482,-0.3769555091858,1817.858642578,1,59,0,28,0.1910891085863,0.266336619854,0.1683168262243,1.275500059128,0.4788399934769,1010,0,0.3059405982494,0.006034052930772
108,103.0,9240,32.18199920654,1.796095490456,10,0.1346534639597,0.1772277206182,0,1.585148334503,0.1257425695658,0,0.02277227677405,6.165677768877e-05,0.4386138617992,0.07759740203619,32.18199920654,-0.3579176366329,1387.170898438,2,39,0,21,0.1980198025703,0.289108902216,0.1792079210281,1.697000026703,0.4994150102139,1010,0,0.3356435596943,0.006338488776237
109,103.0,9872,31.87949943542,1.814102530479,10,0.1326732635498,0.1712871342897,0,1.953465342522,0.0663366317749,0,0.02970297075808,6.476355338236e-05,0.4564356505871,0.07546596229076,31.87949943542,-0.3406204581261,1981.222412109,7,21,0,12,0.1980198025703,0.2940593957901,0.1831683218479,3.233500003815,0.5082049965858,1010,0,0.3544554412365,0.006664203014225
110,103.0,11896,31.59350013733,1.830000042915,10,0.1316831707954,0.1861386150122,0,3.01584148407,0.2168316841125,0,0.04752475395799,6.24926542514e-05,0.46336632967,0.06582044064999,31.59350013733,-0.3340755403042,1637.333984375,9,66,0,29,0.197029709816,0.3188118934631,0.1861386150122,3.709000110626,0.5317100286484,1010,0,0.3623762428761,0.006835388485342
111,103.0,12248,31.34000015259,1.85909974575,10,0.1346534639597,0.1940594017506,0,2.902970314026,0.1326732635498,0,0.0455445535481,6.257960194489e-05,0.4950495064259,0.07495101541281,31.34000015259,-0.3053513765335,2071.940673828,10,35,0,18,0.1910891085863,0.3366336524487,0.2009900957346,4.197500228882,0.5595499873161,1010,0,0.3871287107468,0.007259188219905
112,104.6666641235,12905,31.20949935913,1.900970816612,10,0.1297029703856,0.2039603888988,0,2.245544672012,0.1039603948593,0,0.05643564462662,6.014311293256e-05,0.5059406161308,0.07283998280764,31.20949935913,-0.2959004640579,1924.020751953,5,30,0,16,0.1910891085863,0.3524752557278,0.2049504965544,3.581000089645,0.5581499934196,1010,0,0.4118811786175,0.007666331250221
113,104.6666641235,15339,31.4344997406,1.929759740829,10,0.1346534639597,0.2089108973742,0,3.429702997208,0.2663366496563,0,0.06435643881559,5.579247954302e-05,0.5099009871483,0.06740987300873,31.4344997406,-0.2925141453743,3093.359619141,5,65,0,33,0.1980198025703,0.3633663356304,0.2079207897186,1.87399995327,0.5489699840546,1010,0,0.4178217947483,0.007852322421968
114,104.6666641235,16251,31.58499908447,1.96733212471,10,0.1297029703856,0.2425742596388,0,4.474257469177,0.1405940651894,0,0.06039603799582,5.213281110628e-05,0.5356435775757,0.07341086864471,31.58499908447,-0.2711240947247,2204.487304688,16,40,0,17,0.2039603888988,0.3920792043209,0.2227722704411,3.96199965477,0.5420449972153,1010,0,0.4366336762905,0.00825668964535
115,104.6666641235,17229,31.17350006104,2.0,10,0.1297029703856,0.245544552803,0,3.154455423355,0.1821782141924,0,0.08811881393194,4.859649925493e-05,0.545544564724,0.07191363722086,31.17350006104,-0.2631697952747,3502.829589844,10,36,0,16,0.2089108973742,0.4019801914692,0.2297029644251,3.582999944687,0.5665500164032,1010,0,0.454455435276,0.008618495427072
116,104.6666641235,17442,30.99150085449,2.032702207565,10,0.1257425695658,0.2752475142479,0,4.039603710175,0.336633682251,0,0.08118811994791,4.471200736589e-05,0.5544554591179,0.07390207797289,30.99150085449,-0.2561333477497,3168.861572266,14,61,0,30,0.2069306969643,0.419801980257,0.2405940592289,2.34450006485,0.5693749785423,1010,0,0.4603960514069,0.008842424489558
117,104.6666641235,17481,31.54999923706,2.052100896835,11,0.1198019832373,0.291089117527,0,4.492079257965,0.1821782141924,0,0.09900990128517,4.106993947062e-05,0.5752475261688,0.08386247605085,31.54999923706,-0.2401452511549,4149.110839844,15,40,0,23,0.2138613909483,0.4386138617992,0.2693069279194,1.680999994278,0.5405650138855,1010,0,0.4920791983604,0.009307865053415
118,106.7142868042,18791,31.58650016785,2.0775578022,11,0.1246290802956,0.3422354161739,0,3.27596449852,0.2037586569786,0,0.09891197085381,3.912489773938e-05,0.5885261893272,0.08727582544088,31.58650016785,-0.2302342057228,2781.255859375,9,39,0,19,0.2245301753283,0.4559841752052,0.2838773429394,2.68799996376,0.5493549704552,1011,0,0.5024728178978,0.009693382307887
119,106.7142868042,19146,31.15449905396,2.088050365448,11,0.1216617226601,0.3323442041874,0,4.710187911987,0.3956478834152,0,0.1256182044744,3.722829933395e-05,0.5994065403938,0.08654548972845,31.15449905396,-0.2222785204649,5234.768554688,21,69,0,38,0.2423343211412,0.4737883210182,0.2967359125614,2.809000015259,0.5667549967766,1011,0,0.5074183940887,0.01001507695764
120,106.7142868042,20870,31.31649971008,2.116743564606,12,0.1384767591953,0.3679525256157,0,4.697329521179,0.3105835616589,0,0.1196834817529,3.692846075865e-05,0.6290801167488,0.08505031466484,31.31649971008,-0.2012940496206,5111.535644531,31,50,0,24,0.2344213724136,0.487635999918,0.3283877372742,2.188999891281,0.5596600174904,1011,0,0.5331355333328,0.01055586244911
121,106.7142868042,24240,31.21150016785,2.137931108475,12,0.1324110627174,0.372529655695,0,4.645256996155,0.2737154364586,0,0.1462450623512,3.810138514382e-05,0.6432806253433,0.0831683203578,31.21150016785,-0.1915995329618,6752.363769531,19,48,2,23,0.2440711408854,0.4930830001831,0.3498023748398,2.512000083923,0.5648949742317,1012,0,0.5424901247025,0.01106166467071
122,108.75,27986,31.46850013733,2.175695419312,12,0.1422924846411,0.3863636255264,0,6.85869550705,0.4486165940762,0,0.1610671877861,3.765813744394e-05,0.6590909361839,0.07528764754534,31.46850013733,-0.1810546666384,8514.186523438,21,61,0,27,0.25,0.515810251236,0.3626482188702,3.059499979019,0.5610600113869,1012,0,0.5513833761215,0.01155942957848
123,108.75,33316,31.28499984741,2.205714225769,12,0.1462450623512,0.4110671877861,0,7.241106987,0.4249011874199,0,0.1966403126717,3.775898221647e-05,0.6749011874199,0.06417337059975,31.28499984741,-0.1707598119974,9110.733398438,39,58,0,26,0.2727272808552,0.5306324362755,0.3794466257095,3.718499898911,0.5759549736977,1012,0,0.5721343755722,0.0121190669015
124,110.555557251,36365,30.90850067139,2.238826751709,12,0.1521739065647,0.4288537502289,0,8.20948600769,0.3389328122139,0,0.1976284533739,3.680163717945e-05,0.6916996240616,0.06192767620087,30.90850067139,-0.1600824743509,9849.482421875,19,60,1,31,0.2786561250687,0.5444663763046,0.3913043439388,4.181000232697,0.5886300206184,1012,0,0.5849802494049,0.01267408765852
125,110.555557251,33747,30.67399978638,2.25648021698,12,0.1501976251602,0.4486165940762,0,8.821146011353,0.4752964377403,0,0.2183794528246,3.559215474525e-05,0.7075098752975,0.06625774502754,30.67399978638,-0.1502674967051,11106.39257812,17,51,0,20,0.2924901247025,0.5602766871452,0.4120553433895,2.385999917984,0.5974500179291,1012,0,0.5968379378319,0.01314969081432
126,112.1999969482,33937,30.95100021362,2.282258033752,12,0.1739130467176,0.4772727191448,0,5.797430992126,0.4802371561527,0,0.2164031565189,3.611107604229e-05,0.7243083119392,0.06703598052263,30.95100021362,-0.1400765329599,10186.3671875,17,45,0,25,0.3211462497711,0.5750988125801,0.4318181872368,1.692000031471,0.5834149718285,1012,0,0.6264821887016,0.01373703870922
127,112.1999969482,36939,30.87999916077,2.287978887558,12,0.1768774688244,0.4782608747482,0,8.11067199707,0.351778626442,0,0.2213438749313,3.86573265132e-05,0.7351778745651,0.06443054974079,30.87999916077,-0.1336075812578,13522.32617188,22,34,0,14,0.3428853750229,0.5948616862297,0.4476284682751,2.547499895096,0.5889850258827,1012,0,0.6413043737411,0.01435116771609
128,112.1999969482,38889,30.98150062561,2.302477121353,12,0.1837944686413,0.507905125618,0,10.41996097565,0.4861660003662,0,0.2302371561527,3.991287303506e-05,0.7480236887932,0.06374552845955,30.98150062561,-0.1260846555233,12107.92089844,22,34,0,19,0.3537549376488,0.6077075004578,0.4604743123055,2.421999931335,0.5840150117874,1012,0,0.6571146249771,0.01482861395925
129,112.1999969482,39581,30.9109992981,2.334193468094,12,0.2065217345953,0.5207509994507,0,7.734189987183,0.5059288740158,0,0.2282608747482,4.794078995474e-05,0.757905125618,0.06803769618273,30.9109992981,-0.1203851550817,13251.51367188,25,43,1,21,0.3824110627174,0.6274703741074,0.4792490005493,3.62700009346,0.5881850123405,1012,0,0.6739130616188,0.01545752026141
130,118.75,39001,30.46850013733,2.370512723923,12,0.2262845784426,0.5434782505035,0,8.608695030212,0.4337944686413,0,0.2480237185955,5.13819650223e-05,0.765810251236,0.07599805295467,30.46850013733,-0.1158788278699,12326.4453125,8,41,0,19,0.3843873441219,0.6462450623512,0.4970355629921,2.250999927521,0.6035199761391,1012,0,0.6907114386559,0.01612059213221
131,118.75,40395,30.7110004425,2.407877922058,12,0.231225296855,0.5454545617104,0,9.848814964294,0.5839921236038,0,0.2411067187786,5.68690666114e-05,0.7707509994507,0.07986136525869,30.7110004425,-0.1130859106779,14926.85351562,20,46,0,21,0.4061264693737,0.6620553135872,0.5108695626259,2.755500078201,0.5876449942589,1012,0,0.7065217494965,0.01675318926573
132,123.5,42731,30.63349914551,2.421717166901,13,0.2598814368248,0.578063249588,0,8.769762039185,0.6353754997253,0,0.253952562809,6.182955257827e-05,0.7776679992676,0.0815567150712,30.63349914551,-0.1092057749629,12441.92773438,22,27,0,13,0.4169960618019,0.6808300614357,0.5286561250687,2.513000011444,0.5941050052643,1012,0,0.7233201861382,0.01736823841929
133,123.5,43954,30.41650009155,2.444862127304,13,0.2892398834229,0.5834155678749,0,10.14610004425,0.5923000574112,0,0.2507403790951,6.817821849836e-05,0.7818361520767,0.07312189787626,30.41650009155,-0.1068842560053,13677.76953125,20,33,0,13,0.4412635862827,0.6949654221535,0.5419545769691,2.243999958038,0.6007850170135,1013,0,0.7334649562836,0.01800336316228
134,125.1818161011,46390,30.28300094604,2.463535308838,14,0.3119447231293,0.6100690960884,0,10.50345516205,0.7334649562836,0,0.2507403790951,7.518765778514e-05,0.7877591252327,0.0691743940115,30.28300094604,-0.1036065593362,12897.77832031,16,42,0,24,0.4600197374821,0.7058242559433,0.5587364435196,3.095999956131,0.6053349971771,1013,0,0.7462981343269,0.01856061629951
